id,num_rhyming_lines,num_perfectly_rhyming_lines,num_lines,rhyming_line_pairs
american/am1185/Z300192798,10.0,4.0,48.0,"[('You walk among men', 'And all men do not surrender', 0.8660254037844386), ('And thus I understand', 'That love reaches his hand', 0), ('And he smiled', '-- Merely a fat complacence', 0.9574271077563381), ('Of men who know fine women --', 'And thus I divided with him', 0.9643650760992956), ('And be worthy of --', 'With full weight of affrighted love', 0)]"
english/smithwa2/Z300489821,42.0,17.0,63.0,"[('Riding one day from Cairnoch on the hill', 'Across the moor, Dick Ostler flicked the ear', 0.7071067811865476), ('Well to the setting sun, grotesquely planted', 'With various forest trees -- oaks, elms, and pines.', 0.754983443527075), ('With various forest trees -- oaks, elms, and pines.', 'Upon the lower slopes were hollow squares', 0.82915619758885), ('Of the brown mare, then jerked his elbow and thumb', 'Were solid masses, interspersed with some', 0), ('""Queer woodcraft that,""', 'And I must range them Like his regiments,', 0.9013878188659973), ('And coming home he took to forestry', 'He went to Parliament and made a speech,', 0.0), ('Ordered the battle so at Waterloo,', 'Although he was no Senator -- that too', 0), ('Needs headpiece; and he wanted me to plant', 'The speakers and the members as they sat', 0.9574271077563381), ('The speakers and the members as they sat', 'To hear his oratory; but that I would not;', 1.0), ('Me who had lived in forests all my days,', 'And loved the trees, and knew their forms and times,', 0.9574271077563381), ('Me who had lived in forests all my days,', ""When the wind blue; and I must handle Brutus's!"", 0.7637626158259733), ('Dick Ostler said; ""and yet I planted them.', 'If he had just believed that God made some', 1.0), ('If he had just believed that God made some', 'To stay at home, and see the farming done,', 0.0), ('And coming home he took to forestry', 'With neighbours on the market-days! But he,', 0), (""And look to cottar's houses, and consort"", 'He was my lord, and must as other lords,', 0.8291561975888501), ('The speakers and the members as they sat', 'Sprawling about the estate for folk to laugh at.', 0), ('Me who had lived in forests all my days,', 'That\'s how I took to horses."" Then he gave', 0.0), ('Though all the country laughed at him. Ere long', 'And screwed his face into a look of strong', 0), ('""Queer woodcraft that,""', 'Disgust.', 0.6871842709362768), ('Had not my old friend writ his life likewise,', 'Of verses Like so many daisy-flowers', 0.75), ('Planting along its paths a little border', 'A preacher, though he writ some sermons, nor', 0.9354143466934853), ('A politician, though he joined a party,', 'Had he believed God makes some men to write,', 0.8416254115301731), ('Had he believed God makes some men to write,', 'And brighten life with gleams of better life,', 0.0), ('To me, when turning over articles,', 'Reviews and essays, and the odds and ends', 0.9166666666666666), ('I laughed, and vowed I did not wonder', 'Whereof some samples follow, Like the thrums', 0.6264982043070834), ('Had not my old friend writ his life likewise,', 'Remaining when the web has been wrought out.', 0.881917103688197)]"
english-ed2/waiteart/Z300681047,25.0,8.0,30.0,"[('The heat has sapped my strength, and eager thirst', 'The hallowed refuge of thy bridal breast,', 0.6666666666666667), ('Awaiting Night. The sun has tanned my skin,', 'Bid all thy plaintive nightingales begin', 0), ('In gentle rain, in vivifying wind;', 'In vale and thicket! Droop thy mighty wings,', 0.9069178573608527), ('In gentle rain, in vivifying wind;', 'And quench that sudden burst of western light', 0.9797958971132713), ('In gentle rain, in vivifying wind;', 'Which through thy sea-born panoply of clouds', 0.8426149773176358), (""All day I've tarried in the burning fields,"", 'Has torn so strangely. . . . Now the splendour fades:', 0.75), ('And quench that sudden burst of western light', 'Diffuse thine odours round! With thy bright eyes --', 0.6666666666666667), ('And quench that sudden burst of western light', 'Thy beautiful, innumerable eyes --', 0.6666666666666667), ('Consumes me. Minister in cooling Due,', 'While I adore thee, gaze! So thrill me through', 0), (""All day I've tarried in the burning fields,"", 'With crooning whispers in the wind and trees.', 0.9013878188659973), ('And quench that sudden burst of western light', 'How wondered, how mystical thou art,', 0.8819171036881969), ('Unbind thy tresses; let them fall on me:', 'Surpasses all; thus am I lost in thee!', 0), ('Which through thy sea-born panoply of clouds', 'Thy cool, unconscious kisses on my mouth', 0.9279607271383371), ('Bid all thy plaintive nightingales begin', 'Are pattering in aromatic rain;', 0.7637626158259733), ('Which through thy sea-born panoply of clouds', 'Lean over, press me, breathe into my mouth;', 0.9279607271383371), ('Surpasses all; thus am I lost in thee!', 'I read thine eyes Like poems! Speak to me --', 0), ('Which through thy sea-born panoply of clouds', 'And consecrated with uranian love,', 1.0), ('The hallowed refuge of thy bridal breast,', 'With astral chrism as thy scald elect,', 0.9428090415820635), ('Unbind thy tresses; let them fall on me:', 'O Night of odours and of sanctity!', 0)]"
american/am1302/Z200198076,28.0,8.0,34.0,"[('Dark prison-dome, farewell.', 'Have told their leaden march within thy walls,', 0.9316949906249123), ('How slow the hours', 'Toil claimed the day, and stern remorse the night,', 0.9789450103725609), ('Toil claimed the day, and stern remorse the night,', 'And every season with a frowning face', 0.9428090415820635), ('Dark prison-dome, farewell.', 'Approached, and went unreconciled away.', 1.0), ('Have told their leaden march within thy walls,', ""Ah! who with virtue's pure, unblenching soul"", 0.961046882889233), ('The winter of the soul, the frozen brow', 'The uptorn hope, the violated vow,', 0), ('When gilded and punishment have clogged his wings!', 'The poignant memory of unuttered things,', 0.75), (""Of the lost prayer, learned at the mother's knee,"", 'Do dwell, dark dome, with him, who dwells with thee.', 0), ('Too harshly of thee, since in thy sad cell', 'Repentance found me, and did steep with tears', 0.8975274678557508), ('Have told their leaden march within thy walls,', 'And spread itself in brokenness before', 0.9013878188659973), ('Toil claimed the day, and stern remorse the night,', ""Completed, justice with and angel's face"", 0.9428090415820635), ('Toil claimed the day, and stern remorse the night,', 'Once more my home, when mild, forgiving eyes', 0.6666666666666667), ('Toil claimed the day, and stern remorse the night,', 'Shall beam upon me, and the long-lost might', 0), ('Of unpolluted friends, the harrowing pangs', 'Of freedom nerve my arm, may the strong lines', 0.6009252125773316), ('Have told their leaden march within thy walls,', 'Of that hard lesson sin hath taught my soul,', 0.961046882889233), ('The poignant memory of unuttered things,', 'Gleam Like a flaming beacon.', 1.0), ('Repentance found me, and did steep with tears', 'God of Heaven!', 0.816496580927726), ('Of freedom nerve my arm, may the strong lines', 'Who not for our infirmities or crimes', 0.0), ('Have told their leaden march within thy walls,', 'Dost turn thy face away, gird thou my soul', 0.961046882889233), ('Can tell how tardily old Time does move,', 'Its future pilgrim-race, as not to loose', 1.0)]"
english/crosland/Z200587505,65.0,27.0,80.0,"[('Dear Brindle, --', 'But that is of no consequence;', 0.9759610647971567), ('Dear Brindle, --', 'That when his Majesty Edward VII.', 0.5778213833187624), ('Dear Brindle, --', 'At least so I gather from the halfpenny papers,', 1.0), ('But that is of no consequence;', 'Descriptive of your landing at Flushing', 0.75), ('At least so I gather from the halfpenny papers,', 'I am not a doggy man myself,', 0.8432740427115678), ('That when his Majesty Edward VII.', 'Dear Brindle,', 0.5778213833187624), ('But that is of no consequence;', 'And no judge of points.', 0.7952986860293433), ('When I see a dog coming towards me', 'I invariably', 0), ('And no judge of points.', 'Whisper', 0.8), ('My bosom swelled with honest pride.', '""Bite,""', 0.6666666666666667), ('When I see a dog coming towards me', 'And consequently', 0), ('Dear Brindle, --', 'My hair', 0.8888194417315589), ('That when his Majesty Edward VII.', 'Is apt to stand on end', 0.6867716715169503), ('My bosom swelled with honest pride.', 'Like quills upon the fretful porcupine', 0.9428090415820635), ('At least so I gather from the halfpenny papers,', 'Bulldogs especially', 0.4472135954999579), ('I invariably', 'Affright me,', 0), ('Is apt to stand on end', 'So that I can well understand', 0.9428090415820634), ('But that is of no consequence;', 'Assembled at Flushing', 0.75), ('You.', 'At the sighed of you.', 0), ('My hair', 'That, in a nutshell,', 0.7071067811865476), ('Dear Brindle, --', 'Is why my bosom swelled', 0.7088723439378913), ('At least so I gather from the halfpenny papers,', 'To which previous reference has been made.', 0.6831300510639733), ('That when his Majesty Edward VII.', 'It was a picturesque circumstance, my dear Brindle.', 0.5778213833187624), ('Descriptive of your landing at Flushing', 'And may be taken', 0.43588989435406733), ('And may be taken', 'As one more illustration', 0.565685424949238), ('As one more illustration', ""Of his Majesty's determination"", 0), ('Like quills upon the fretful porcupine', '(Pray excuse the rhyme)', 0.0), ('And may be taken', 'To have alighted at Flushing', 0.43588989435406733), ('(Pray excuse the rhyme)', 'Accompanied by a Lion', 0.5335936864527374), ('At the sighed of you.', 'Would have been a little outre,', 1.0), ('At pretty well every canine approach.', 'And Unicorns, we know,', 0.0), ('It was a picturesque circumstance, my dear Brindle.', 'Are not obtainable --', 0.9433981132056605), ('To have alighted at Flushing', 'Why he takes, as he always has taken,', 0.43588989435406733), ('Whisper', 'The middle and dignified course:', 0.9309493362512627), ('Why he takes, as he always has taken,', 'He disjects himself on Flushing', 0.43588989435406733), ('My bosom swelled with honest pride.', 'With You by his side.', 0), ('That when his Majesty Edward VII.', 'The Bulldog may be reckoned', 0.5576920370269467), ('Whisper', 'The truest', 0.5916079783099617), ('It was a picturesque circumstance, my dear Brindle.', 'Exemplar and symbol', 0.0), ('As one more illustration', 'Of our great nation.', 0), ('And I am free to admit', 'It is Like this:', 0.0), ('Are not obtainable --', 'The Bulldog is not too beautiful,', 0), ('As one more illustration', 'Neither is our great nation;', 0), ('Bulldogs especially', 'But he frightens people --', 0.5), ('At the sighed of you.', 'So do we;', 0.0), ('At least so I gather from the halfpenny papers,', 'He is tenacious', 0.6928203230275509), ('He is tenacious', 'And magnanimous --', 0.8544003745317532), ('Neither is our great nation;', 'Which is just our game;', 0.8246211251235323), ('(Pray excuse the rhyme)', 'He fears no foe in shining armour,', 0.7728015412913087), ('(Pray excuse the rhyme)', 'Or any other sort of armour --', 0.7728015412913087), ('He is tenacious', 'That is precisely our case;', 0.5696002496878354), ('At least so I gather from the halfpenny papers,', 'And he is kept by Lord Charles Beresford,', 0.6236095644623235), ('I am not a doggy man myself,', 'The Duke of Manchester,', 0.7817359599705717), ('It was a picturesque circumstance, my dear Brindle.', 'And Mr. G. R. Sims --', 0.6289320754704403), ('The Bulldog may be reckoned', 'Three eminently typical Britons.', 0.39999999999999997), ('The middle and dignified course:', 'In short,', 0.0), ('As one more illustration', 'The genius of the British nation,', 0), ('Exemplar and symbol', 'My dear Brindle,', 0.0), ('Neither is our great nation;', 'Is not a policeman', 0.7211102550927979)]"
american/am0274/Z200153734,27.0,10.0,34.0,"[('They tell me thou art come from a far world,', 'Move with the memory of flights scarce over --', 0.8660254037844386), ('Move with the memory of flights scarce over --', 'That through these fringed lids we see the soul', 0.9166666666666666), ('That through these fringed lids we see the soul', ""Steep'd in the blue of its remembered home;"", 0.6666666666666667), ('Babe of my bosom! that these little arms,', 'And what is thy far errand, my fair child?', 0.82915619758885), ('Upon thy baby lips that smile of heaven!', 'To find thy way through darkness home again?', 0.8333333333333334), (""Whispering to thee -- and 'this then I see"", 'The cherub and the angel thou mayest be,', 0), ('Move with the memory of flights scarce over --', ""A life's probation in this sadder world?"", 0.8660254037844386), (""Steep'd in the blue of its remembered home;"", 'Art thou with memory of two things only,', 0.93571125650788), ('And while thou sleepest come messengers, they say', 'Music and light, left upon earth astray,', 0), ('To find thy way through darkness home again?', 'And, by the watchers at the gate of heaven,', 0.8333333333333334), ('Upon thy baby lips that smile of heaven!', ""Look'd for with fear and trembling?"", 0.816496580927726), ('Why away, wandering from a home of bliss,', 'God! who gavest', 0.8819171036881969), ('The cherub and the angel thou mayest be,', 'I tread with steps so faltering -- Leave not me', 0), (""Steep'd in the blue of its remembered home;"", 'To bring her to the gates of heaven, alone!', 0.0), ('God! who gavest', 'Bid them be near her pillow till in death', 0.6666666666666667), ('Move with the memory of flights scarce over --', 'And let the light and music, which the world', 0.8660254037844386), ('Bid them be near her pillow till in death', 'Borrows of heaven, and which her infant sense', 0.75), ('Into my guiding hand this wanderer,', 'Hails with sweet recognition, be to her', 0), ('Babe of my bosom! that these little arms,', 'A voice to call her upward, and a lamp', 0.9242113755341181), ('The cherub and the angel thou mayest be,', 'To led her steps unto Thee!', 0)]"
english-ed2/ep2251/Z300652784,15.0,10.0,17.0,"[('Worship Diana, young daughters of Italy!', 'Honour Latona, their mother, who mightily', 0), ('Maids! sing the Huntress, whose haunts are the highlands,', 'Each forest-crowned summit through Greece and her islands,', 0), ('Who treads, in a buskin of silvery sheen,', 'From dark Erymanthus to Cragus the green.', 0), ('Each forest-crowned summit through Greece and her islands,', 'From his shoulders -- the lyre that his brother invented --', 0.6981023841640353), ('To Delos his birthplace -- the light quiver hung', 'Be each shrine by our youth and each attribute sung.', 0), ('From his shoulders -- the lyre that his brother invented --', 'May your prayers to the regions of light find admittance', 0.565685424949238), ('May your prayers to the regions of light find admittance', 'To drive from our land to the Persians and Britons,', 0.39999999999999997), ('Youths! sing Apollo -- both children of Jove;', 'Of Famine the curse! of Bellona', 0.9753916592266355), (""On Cæsar's behalf; -- and the Deity urge"", 'the scourge!', 0)]"
english/montgoro/Z200443740,63.0,18.0,77.0,"[('""Num fletu ingemuit nostro? num lumina flexit?', 'Num lachrymas victus dedit? aut miseratus amantem est?""', 0.7280109889280518), ('Free from the toiling cares of busy life,', ""Now rich and plenteous for the mower's scythe;"", 0.6666666666666667), (""Now rich and plenteous for the mower's scythe;"", 'Whose thin formed leaves then scented fresh and mild,', 0.4714045207910317), ('Whose thin formed leaves then scented fresh and mild,', ""Fill'd with fragrance from its beauteous parent."", 0.8485281374238571), ('Sometimes, stooping to cull a floweret sweet', 'The sweating labourers with circling swoop,', 0.9428090415820634), ('I plucked from the hedge a blushing dog-rose,', ""From smiling Nature's annual produce."", 0.669991708074726), ('Alone I wandered through the silent fields,', 'With pleasing interruptions, such as these,', 0.9013878188659973), ('I plucked from the hedge a blushing dog-rose,', 'Beneath the gloom of thick overhanging boughs.', 0.9428090415820634), ('Num lachrymas victus dedit? aut miseratus amantem est?""', 'Tracing the current through each cool retreat,', 0.9574271077563381), ('With pleasing interruptions, such as these,', 'I pensive listened to the buz of eve.', 0.0), ('Alone I wandered through the silent fields,', 'Of some plaintive voice, my attention seized.', 0.44876373392787533), ('To taste the sweets of rural solitude.', ""Oh! 'it Music by Melancholy soothed;"", 0.8333333333333334), ('Beneath the gloom of thick overhanging boughs.', 'Oft did the mimic Echo sweet rebound', 0.7637626158259734), ('But suddenly, the soft melodious thrill', 'In heightened tones, and shake the liquid air;', 0.7071067811865476), ('In heightened tones, and shake the liquid air;', ""Came on the ear to still Compassion's tear;"", 0), (""Now rich and plenteous for the mower's scythe;"", 'Like the mellow notes of Æolic lyre,', 0.816496580927726), (""Fill'd with fragrance from its beauteous parent."", 'Each rapturous strain was fraught with mildness;', 0.4110712734268046), ('And there, neath the spread of a towering tree', ""Stealing the soul's soft sense of sympathy,"", 0), ('Free from the toiling cares of busy life,', 'As steals the breeze of gentle Zephyrus', 1.0), ('Alone I wandered through the silent fields,', 'The pleasing scent of circumjacent herbs.', 0.8700255424092125), ('Each rapturous strain was fraught with mildness;', 'How that when young, in modesty adorned,', 0.8504500609221267), ('Sometimes, stooping to cull a floweret sweet', 'Blooming in all the charms of guileless youth,', 0.0), (""Onesummer's eve I fled the noisy town"", 'She had been allured from her native home', 0.9428090415820634), ('Like the mellow notes of Æolic lyre,', 'Who, by fair promises replete with guile,', 0.4714045207910317), ('Close by the side of a meandering brook', ""Snar'd her impassioned heart, and then forsook;"", 0), ('The pleasing scent of circumjacent herbs.', 'Since that time, what frenzies of anguish dread,', 0.6666666666666667), ('Oft did the mimic Echo sweet rebound', 'What torturing thoughts had racked her bosom!', 0.7071067811865476), ('Num lachrymas victus dedit? aut miseratus amantem est?""', 'To think, that she most pitiless had left', 0.8333333333333334), ('Each rapturous strain was fraught with mildness;', ""Her father's humble roof, where mild coutent"", 0.6904761904761906), ('But suddenly, the soft melodious thrill', 'Had ever beamed through each fleet infantine year', 0.8333333333333334), ('The hay-harvest season had now begun;', 'On her lonely fortune. Oh! she had been', 0), ('In calm and peaceful thought, I sought my way', 'The cherished child of his affection pure,', 0.8819171036881969), ('In calm and peaceful thought, I sought my way', 'The sole remaining prop of withering age;', 1.0), ('By the seductive arts of treacherous man:', 'Who should have eased with kind and lenient hand,', 0.8975274678557507), ('I plucked from the hedge a blushing dog-rose,', 'The cumbering cares that drooped his feeble soul,', 0.6666666666666667), ('To think, that she most pitiless had left', 'And smoothed the bed for weary limbs to rest.', 0.0), (""Oh! 'it Music by Melancholy soothed;"", 'But, alas! how merciless she had proved,', 0.0), ('Whose thin formed leaves then scented fresh and mild,', 'He pined in silence, and unpitied died.', 0.5), ('As steals the breeze of gentle Zephyrus', 'And this, of all her woes, did grieve her most,', 0.8333333333333334), ('In heightened tones, and shake the liquid air;', 'That ingratitude for paternal care', 0), ('Num lachrymas victus dedit? aut miseratus amantem est?""', 'Had caused tears to flow over his wrinkled face,', 0.6009252125773316), ('In calm and peaceful thought, I sought my way', 'And steeped in sorrow locks then snowed by age.', 1.0), ('Since that time, what frenzies of anguish dread,', 'Her happy hours were now for ever fled;', 0.5), ('By the seductive arts of treacherous man:', 'Sorrow alone her restless thoughts could calm;', 1.0), ('Beneath the gloom of thick overhanging boughs.', 'And oft she would go at still evening hour', 0.816496580927726), ('Had caused tears to flow over his wrinkled face,', 'To moisten with repentant tears his grave:', 0.6666666666666667), ('Blooming in all the charms of guileless youth,', 'This was her solace, even there to weep,', 0.0), ('That showed its head amid the waving grass,', 'And sighs in anguish over his troubles passed.', 0.6871842709362768), (""Fill'd with fragrance from its beauteous parent."", 'I could no longer list; and softly went', 0.6946221994724903)]"
english/sharpwil/Z300483199,17.0,2.0,26.0,"[('""O father, Son, and Holy Spirit,', 'Be the Three-in-one with us day and night,', 0.7905694150420949), ('Out of the place in the West', 'Is, the Land of Youth everlasting,', 0.9233092656309694), (""Where Tir-na'n-Òg, the Land of Youth"", 'Send the great tide that carries the seaweed', 0.6666666666666667), ('Out of the place in the West', 'And brings the birds, out of the North:', 0.9895285072531598), ('Is, the Land of Youth everlasting,', 'And bid it wind as a snake through the bracken,', 0.8306623862918074), ('And bid it wind as a snake through the bracken,', 'And the great fish to our lines:', 0.7071067811865476), ('And the great fish to our lines:', 'And may it sweep away the sea-hounds', 0.6403124237432849), ('And bid it wind as a snake through the bracken,', 'And may it drown the heavy pollack', 0.7071067811865476), ('Send the great tide that carries the seaweed', 'But fall into and tear them and ruin them wholly.', 0.9166666666666667), ('And the great fish to our lines:', 'Behold not the Wave-Haunter who comes in with the Tide;', 0.6871842709362768), ('And may it sweep away the sea-hounds', ""Or the Maighdeann-màra who brood's in the shallows,"", 0.824621125123532), ('As a great snake through the heather of the sea,', 'And fair may my fishing be, and the fishing of those near to me,', 0), ('And brings the birds, out of the North:', 'And may there be no burden in the ebb! ochone!', 0.8333333333333334)]"
english-ed2/ep2221/Z300652071,10.0,7.0,18.0,"[('Thrusting and thrust;', 'We fight, and must;', 0.6666666666666666), ('Thrusting and thrust;', 'Till love be trust.', 0.3435921354681384), ('Each is but each;', 'Never the very hidden spirit of thee', 0.0), ('Each is but each;', 'My life does reach;', 0), ('Each is but each;', 'Kisses and speech.', 0), ('Than any bliss', 'Too near to kiss:', 0), ('Than any bliss', 'Wrestle for this.', 0)]"
american/am0182/Z200149979,14.0,4.0,29.0,"[('Thy soft light rests on the unquiet sea,', 'And struggling to be free!', 0), ('That gathereth up its waves, as if the winds', 'The hazy clouds,', 0.99498743710662), ('That gathereth up its waves, as if the winds', 'Lookest upon the darkness. The great wave', 0.916515138991168), ('In its mad turbulence. So have I seen', 'The tempest of its passion -- a blessed beam', 0.0), ('That gathereth up its waves, as if the winds', 'Crossing the troubled surges of the mind,', 0.8306623862918074), ('Pale relics of the recent storm have drawn', 'Like moonlight glimpsing on a sky of storm.', 0.8975274678557507), ('The emblem of a solitary heart,', 'Hath gladness in thy presence; and thy light', 0.8819171036881969), ('Of a young heart upon the hollow world,', 'Unanswered, unregarded.', 0.8660254037844386)]"
english/montgoro/Z300444173,7.0,0.0,29.0,"[('She yearned, upon the shrouded moon to gaze,', 'Silvering the mellow skies. Athwart her face', 0.6666666666666667), ('While down her neck her streaming ringlets fell', 'Like dropping sunbeams on the pallid air.', 0.7071067811865476), ('And now a change came on; back the blood retired', 'Her hand fell downward with her farewell sighs,', 0.42491829279939874), ('Her hand fell downward with her farewell sighs,', 'And with eternity her spirit was!', 1.0)]"
english/nesbited/Z200588035,61.0,46.0,65.0,"[('Throb, throb, throb, weariness, ache, and pain!', ""And never a spark in one's brain."", 0), ('Lie here unused,', ""Since one's brain refused"", 0), ('That might be turned into gold,', 'To do its tricks -- as of old.', 0), (""Since one's brain refused"", 'One can suffer still, indeed,', 0.9316949906249123), (""There's no fire in the grate,"", 'No food on the plate,', 0), ('But one cannot think any more.', 'And the East-wind shrieks through the door.', 0), (""One's heart and one's eyes on fire,"", 'It used to cheer me Like wine,', 0.9428090415820634), ('The sunshine grins in the street:', ""Now it only quickens my brain's sick beat;"", 0.7637626158259733), (""Now it only quickens my brain's sick beat;"", 'And the children are crying for bred to eat', 0), ('It used to cheer me Like wine,', 'And I cannot write a line!', 0.7453559924999299), (""One's heart and one's eyes on fire,"", ""Molly, my pet -- don't cry,"", 0.7453559924999299), (""Father can't write if you do --"", 'And anyhow, if you only knew,', 0), (""There's no fire in the grate,"", 'There, give old daddy a kiss,', 0.8333333333333334), ('But one cannot think any more.', 'And cuddle down on the floor;', 0), (""Molly, my pet -- don't cry,"", ""We'll have some dinner by-and-by."", 0), ('And the East-wind shrieks through the door.', 'Now, fool, try! Try once more!', 0), ('That might be turned into gold,', 'The children are starving -- your little ones --', 0.75), ('Bring your will to bear!', 'While you sit fooling there.', 0), ('While you sit fooling there.', 'Beth, with her golden hair;', 0), (""It's hard enough as it is."", 'Moll, with her rough, brown head --', 1.0), ('Here they are -- see!', 'Against your knee,', 0), ('Moll, with her rough, brown head --', 'Waiting there to be fed! --', 0), (""One's heart and one's eyes on fire,"", 'I cannot bear their eyes.', 0.816496580927726), (""And never a spark in one's brain."", 'They will cry again', 0.9574271077563381), (""And never a spark in one's brain."", 'In vain, in vain,', 0), ('Their soft little kisses burn --', 'For the food that I cannot earn.', 0), ('I cannot bear their eyes.', 'If I could only write', 0.6666666666666667), ('Just half a column or so', ""On 'The Prospects of Trade,' or 'The Irish Question,' or 'Why are Wages so Low?' --"", 0), (""Father can't write if you do --"", ""I've had my next week's screw,"", 0), ('And anyhow, if you only knew,', 'God! what am I to do?', 0), ('I cannot bear their eyes.', 'If I could only write!', 0.6666666666666667), ('If I could only write', 'The paper glares up white', 0.7637626158259734), ('Like the cursed white of the heavy stone', 'Under which she lies alone;', 0), ('Waiting there to be fed! --', 'And the ink is black Like death,', 1.0), ('If I could only write', 'And the room and the window are black.', 0.9574271077563381), ('The paper glares up white', ""Molly, Molly -- the sun's gone out,"", 0.6009252125773316), ('And the room and the window are black.', 'Cannot you fetch it back?', 0), ('That might be turned into gold,', 'Did I frighten my little ones?', 0.75), ('And the children are crying for bred to eat', 'Never mind, daddy dropped asleep --', 0.0), ('Never mind, daddy dropped asleep --', 'Cuddle down closely, creep', 0), ('Here they are -- see!', 'Close to his knee', 0), ('Against your knee,', 'And daddy will see', 0), ('In vain, in vain,', ""If he can't do his writing. Vain!"", 0), ('In vain, in vain,', 'I shall never write again!', 0.9574271077563381), ('And I cannot write a line!', 'Oh, God! was it Like a love divine', 0), ('They will cry again', 'To make their lives hang on my pen', 0), ('Oh, God! was it Like a love divine', 'When I cannot write a line?', 0)]"
english-ed2/ep2526/Z200669060,34.0,26.0,34.0,"[('Still its spectral foes assailing,', 'Ridge on ridge of danger scaling,', 0), ('Forward! Let the venturous Mind,', 'Front its battle! What though, faint and blind,', 0), ('We stumble through the stifling wilderness,', 'Though failure chill our hearts, though griefs oppress,', 1.0), (""Rich hath been the Spirit's treasure"", 'Makes the music of our pleasure', 0), ('Won by those whose story told', 'Ringing through these cloisters old.', 0), ('Shall we not fight as they have fought,', 'And work as they with tireless brain have wrought?', 0), ('O, follow still the fleet', 'Faint glint of Truth wherever it leads your feet;', 0), ('Though failure chill our hearts, though griefs oppress,', 'The sheaves of Knowledge wheresoever scattered', 1.0), ('Gather in with reverend toil', ""O'er whatsoever soil;"", 0), ('The sheaves of Knowledge wheresoever scattered', 'And dare the loneliest peak with tempest shattered', 0), ('For any gladdening glimpse it yields', 'Purge the fair world of Ill through all its fields;', 0.4821825380496478), ('Of any unknown gulf or shore;', 'Uplift the Race in wisdom more and more;', 0), ('Still its spectral foes assailing,', 'With breast undaunted boldly range', 0.7571877794400365), ('With breast undaunted boldly range', 'The ever-widening ways of ceaseless Change;', 0), ('Ringing through these cloisters old.', 'Thwart not the powers that roll', 0.7817359599705717), ('Thwart not the powers that roll', ""Freedom's chariot thundering to the goal;"", 0), ('For any gladdening glimpse it yields', ""Nor fly the Spirit's pain; nor crave"", 0.7211102550927979), ('Still its spectral foes assailing,', 'The crutch of creeds foredone; nor fear', 0.8888194417315589), ('The crutch of creeds foredone; nor fear', 'The New upon the Old to rear;', 0.4409585518440985), (""Nor fly the Spirit's pain; nor crave"", ""But Nature's nobler life from bondage save;"", 0), ('Ringing through these cloisters old.', 'Till, to flawless beauty moulded,', 0.469041575982343), ('Till, to flawless beauty moulded,', 'All her wealth of good unfolded', 0.3844187531556932), (""'Mid the beams of Liberty,"", 'Earth into Eden break and bloom from sea to sea!', 0)]"
english/sharpwil/Z200483592,31.0,0.0,52.0,"[('Past field and homestead and village,', 'The darkness moves Like a veil,', 0.9428090415820634), ('Save when obscure, vast, nigrescent', 'Slant westward great fans of blackness.', 0.8273115763993905), ('Then a missed of radiance,', 'Lamps intermingling with gaslight,', 0.9249011714073825), ('Then a missed of radiance,', 'Leagues of wind-wavered gaslight,', 0.9249011714073825), ('Lamps intermingling with gaslight,', 'Lamps of the masts of barges,', 0.9789450103725609), ('Then a missed of radiance,', 'Lamps below quays and dark bridges,', 0.7982406959162004), ('Lamps upon sloops and on steamers,', 'Yellow and read and green,', 1.0), ('Then a missed of radiance,', 'Like a myriad growths phosphorescent', 0.7857142857142857), ('Then a missed of radiance,', 'And the stealthy white breath of the wind.', 0.8857142857142858), ('And, over all, one light', 'Palpitant, circular, wide,', 1.0), ('Palpitant, circular, wide,', 'Yonder, beyond where in shadow', 0.75), ('And, over all, one light', 'With phantoms of vampyre-vices --', 0.5537749241945383), ('And, over all, one light', 'Curves in a coil gigantic,', 0.8), ('Curves in a coil gigantic,', 'And straight, a thin shaft, through the vagueness', 0.7156970184527962), ('And straight, a thin shaft, through the vagueness', 'Soars the high lighthouse of Paris,', 0.7168604389202189), ('Beyond where the serpentine river', 'With all its shoals and its terrors,', 0.6561673228343176), ('And straight, a thin shaft, through the vagueness', 'Its perilous straits and its breakers,', 0.6155395104206463), ('With all its shoals and its terrors,', 'High over the brightness and splendour', 0.9930312739844155), ('With all its shoals and its terrors,', 'Of shores where the sirens sing ever.', 0.565194165260439), ('And the river moving slowly,', 'Fewer the read lights and yellow,', 0.7632168761236874), (""A stealthy fire 'mid the stillness;"", 'While from a weir in the distance', 0.8692269873603532), ('When the tides and the sea winds gather', 'And the sands of the dunes are scattered', 0.7264831572567789)]"
american/am1302/Z200198154,14.0,6.0,25.0,"[('Meek dwellers mid yond terror-stricken cliffs!', 'With brows so pure, and incense-breathing lips,', 0.0), ('Leaning your cheeks against the thick ribbed ice,', 'Who bids you bloom unblanched amid the waste', 0.8640987597877148), ('Or breathing on the callous icicles', 'Of desolation. Man, who panting toils', 0.8333333333333334), ('Whence are you? -- Did some white winged messenger', ""O'er slippery steeps, or trembling treads the verge"", 0.0), ('Is to Eternity, looks shuddering up,', 'And marks you in your placid loveliness', 0.0), ('Uprears a veteran front, -- yet there you stand,', 'Fearless, yet frail, and clasping his chill hands', 0.44876373392787533), ('With brows so pure, and incense-breathing lips,', 'He bows to bind you drooping to his breast,', 0.6666666666666667), ('Fearless, yet frail, and clasping his chill hands', 'And freer dreams of Heaven.', 0.8700255424092125)]"
